Program Code,Account Owner,Location Account Number,Account ID (18 char),Combined,Location: Account Name,SAP Account Name 2,Location Address,SAP Customer Group 5 Desc,Approval Status,SAP Sales Office Desc,Approval Date,Active Account,Marketing Solution: Marketing Solutions,Primary Industry,SAP Sales Group Desc
CY24-LOYALTY,Chris Propson,0000687104,0013700000Fzo6OAAR,"TIRE CHOICE AUTO SERVICE CENTERS137 FRONT ST, BEREA, OH 44017 US",TIRE CHOICE AUTO SERVICE CENTERS,,"137 FRONT ST, BEREA, OH 44017 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000687148,0013700000FzyvOAAR,"MONRO AUTO SERVICE AND TIRE CENTERS5010 MILLER RD, FLINT, MI 48507 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"5010 MILLER RD, FLINT, MI 48507 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047216,0013700000ASAPuAAP,"TIRE CHOICE AUTO SERVICE CENTERS1205 MARKET AVENUE AT 12TH STREET, CANTON, OH 44714 US",TIRE CHOICE AUTO SERVICE CENTERS,,"1205 MARKET AVENUE AT 12TH STREET, CANTON, OH 44714 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047210,0013700000ASAPtAAP,"TIRE CHOICE AUTO SERVICE CENTERS520-524 N. MAIN STREET @ HILCREST, NORTH CANTON, OH 44720 US",TIRE CHOICE AUTO SERVICE CENTERS,,"520-524 N. MAIN STREET @ HILCREST, NORTH CANTON, OH 44720 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000659130,0013700000AS5ROAA1,"MR. TIRE AUTO SERVICE CENTERS4010 PORTGAGE ST NW, CANTON, OH 44720 US",MR. TIRE AUTO SERVICE CENTERS,,"4010 PORTGAGE ST NW, CANTON, OH 44720 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000658751,0013700000ASK4RAAX,"MONRO AUTO SERVICE AND TIRE CENTERS2851 BAY RD, SAGINAW, MI 48603 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"2851 BAY RD, SAGINAW, MI 48603 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000658743,0013700000ASK4OAAX,"MONRO AUTO SERVICE AND TIRE CENTERS706 S DORT HWY, FLINT, MI 48503 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"706 S DORT HWY, FLINT, MI 48503 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000658741,0013700000ASK4MAAX,"MONRO AUTO SERVICE AND TIRE CENTERS1416 N LEROY ST, FENTON, MI 48430 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"1416 N LEROY ST, FENTON, MI 48430 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000658719,0013700000ASJumAAH,"MONRO AUTO SERVICE AND TIRE CENTERS858 S STATE ST, CARO, MI 48723 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"858 S STATE ST, CARO, MI 48723 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000658718,0013700000ASJulAAH,"MONRO AUTO SERVICE AND TIRE CENTERS2860 WILDER RD, BAY CITY, MI 48706 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"2860 WILDER RD, BAY CITY, MI 48706 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000658658,0013700000ASK3XAAX,"MONRO AUTO SERVICE AND TIRE CENTERS2951 STADIUM DR, KALAMAZOO, MI 49008 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"2951 STADIUM DR, KALAMAZOO, MI 49008 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000628863,0013700000ASDmzAAH,"MR. TIRE AUTO SERVICE CENTERS328 LINCOLN WAY E, MASSILLON, OH 44646-8402 US",MR. TIRE AUTO SERVICE CENTERS,,"328 LINCOLN WAY E, MASSILLON, OH 44646-8402 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000628860,0013700000ASDr9AAH,"MR. TIRE AUTO SERVICE CENTERS105 PEARL RD, BRUNSWICK, OH 44212-1136 US",MR. TIRE AUTO SERVICE CENTERS,,"105 PEARL RD, BRUNSWICK, OH 44212-1136 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000677956,0013700000ASDqAAAX,"KEN TOWERY?S TIRE AND AUTO CARE10006 BROWNSBORO RD, LOUISVILLE-JEFFERSON, KY 40241 US",KEN TOWERY?S TIRE AND AUTO CARE,,"10006 BROWNSBORO RD, LOUISVILLE-JEFFERSON, KY 40241 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000628073,0013700000ASDJrAAP,"KEN TOWERY?S TIRE AND AUTO CARE1801 MIDLAND TRL, SHELBYVILLE, KY 40065 US",KEN TOWERY?S TIRE AND AUTO CARE,,"1801 MIDLAND TRL, SHELBYVILLE, KY 40065 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000628061,0013700000ASDCqAAP,"KEN TOWERY?S TIRE AND AUTO CARE3800 S HURSTBOURNE PKWY, LOUISVILLE, KY 40299 US",KEN TOWERY?S TIRE AND AUTO CARE,,"3800 S HURSTBOURNE PKWY, LOUISVILLE, KY 40299 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000628057,0013700000ASDfyAAH,"KEN TOWERY?S TIRE AND AUTO CARE11811 SHELBYVILLE RD, LOUISVILLE, KY 40243 US",KEN TOWERY?S TIRE AND AUTO CARE,,"11811 SHELBYVILLE RD, LOUISVILLE, KY 40243 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000627819,0013700000ASDUSAA5,"KEN TOWERY?S TIRE AND AUTO CARE710 E LEWIS & CLARK PKWY, CLARKSVILLE, IN 47129 US",KEN TOWERY?S TIRE AND AUTO CARE,,"710 E LEWIS & CLARK PKWY, CLARKSVILLE, IN 47129 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000719011,0011S00001GIgp9QAD,"TIRE BARN WAREHOUSE3702 SOUTH WESTERN AVENUE, MARION, IN 46953 US",TIRE BARN WAREHOUSE,,"3702 SOUTH WESTERN AVENUE, MARION, IN 46953 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000535461,0013700000AS8hGAAT,"MR. TIRE AUTO SERVICE CENTERS5160 N HAMILTON RD, COLUMBUS, OH 43230-1314 US",MR. TIRE AUTO SERVICE CENTERS,,"5160 N HAMILTON RD, COLUMBUS, OH 43230-1314 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000535451,0013700000AS9wJAAT,"MR. TIRE AUTO SERVICE CENTERS218 W BRIDGE ST, DUBLIN, OH 43017-1162 US",MR. TIRE AUTO SERVICE CENTERS,,"218 W BRIDGE ST, DUBLIN, OH 43017-1162 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000535450,0013700000AS9wIAAT,"MR. TIRE AUTO SERVICE CENTERS1070 MOUNT VERNON AVE, MARION, OH 43302-5644 US",MR. TIRE AUTO SERVICE CENTERS,,"1070 MOUNT VERNON AVE, MARION, OH 43302-5644 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000535468,0013700000AS9xIAAT,"MR. TIRE AUTO SERVICE CENTERS6120 SOM CENTER RD, SOLON, OH 44139-2333 US",MR. TIRE AUTO SERVICE CENTERS,,"6120 SOM CENTER RD, SOLON, OH 44139-2333 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000535398,0013700000ASA6JAAX,"TIRE CHOICE AUTO SERVICE CENTERS6186 E LIVINGSTON AVE, REYNOLDSBURG, OH 43068-2723 US",TIRE CHOICE AUTO SERVICE CENTERS,,"6186 E LIVINGSTON AVE, REYNOLDSBURG, OH 43068-2723 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000535395,0013700000AS9ubAAD,"TIRE CHOICE AUTO SERVICE CENTERS2845 TREMONT RD, COLUMBUS, OH 43221-3148 US",TIRE CHOICE AUTO SERVICE CENTERS,,"2845 TREMONT RD, COLUMBUS, OH 43221-3148 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000535365,0013700000ASA6CAAX,"MONRO AUTO SERVICE AND TIRE CENTERS5069 MONROE ST, TOLEDO, OH 43623-3603 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"5069 MONROE ST, TOLEDO, OH 43623-3603 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047843,0013700000AS9jHAAT,"TIRE CHOICE AUTO SERVICE CENTERS594 WOODMAN DR, DAYTON, OH 45431 US",TIRE CHOICE AUTO SERVICE CENTERS,,"594 WOODMAN DR, DAYTON, OH 45431 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047845,0013700000AS9jJAAT,"TIRE CHOICE AUTO SERVICE CENTERS34300 VINE ST, EASTLAKE, OH 44095 US",TIRE CHOICE AUTO SERVICE CENTERS,,"34300 VINE ST, EASTLAKE, OH 44095 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047714,0013700000AS6VUAA1,"TIRE CHOICE AUTO SERVICE CENTERS4311 MAYFIELD RD, SOUTH EUCLID, OH 44121 US",TIRE CHOICE AUTO SERVICE CENTERS,,"4311 MAYFIELD RD, SOUTH EUCLID, OH 44121 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047615,0013700000ASBldAAH,"MR. TIRE AUTO SERVICE CENTERS1584 STATE RD, CUYAHOGA FALLS, OH 44223 US",MR. TIRE AUTO SERVICE CENTERS,,"1584 STATE RD, CUYAHOGA FALLS, OH 44223 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047485,0013700000ASBQmAAP,"MONRO AUTO SERVICE AND TIRE CENTERS20 LYNN AVE, OXFORD, OH 45056 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"20 LYNN AVE, OXFORD, OH 45056 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047463,0013700000ASCluAAH,"TIRE CHOICE AUTO SERVICE CENTERS3707 FISHINGER BLVD (MILL RUN), COLUMBUS, OH 43221 US",TIRE CHOICE AUTO SERVICE CENTERS,,"3707 FISHINGER BLVD (MILL RUN), COLUMBUS, OH 43221 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047461,0013700000ASBiUAAX,"TIRE CHOICE AUTO SERVICE CENTERS845 PARK ROAD (WORTHINGTON PARK), COLUMBUS, OH 43085 US",TIRE CHOICE AUTO SERVICE CENTERS,,"845 PARK ROAD (WORTHINGTON PARK), COLUMBUS, OH 43085 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000535453,0013700000AS8hDAAT,"TIRE CHOICE AUTO SERVICE CENTERS6215 GENDER RD, CANAL WINCHESTER, OH 43110-2007 US",TIRE CHOICE AUTO SERVICE CENTERS,,"6215 GENDER RD, CANAL WINCHESTER, OH 43110-2007 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000535347,0013700000ASA5xAAH,"TIRE CHOICE AUTO SERVICE CENTERS4 REMICK BLVD, SPRINGBORO, OH 45066-9168 US",TIRE CHOICE AUTO SERVICE CENTERS,,"4 REMICK BLVD, SPRINGBORO, OH 45066-9168 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000058512,0013700000AS929AAD,"MONRO AUTO SERVICE AND TIRE CENTERS1656 4TH AVE, CHARLESTON, WV 25312 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"1656 4TH AVE, CHARLESTON, WV 25312 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047882,0013700000AS9PvAAL,"TIRE CHOICE AUTO SERVICE CENTERS3029 MIAMISBURG CENTREVILLE RD, DAYTON, OH 45459 US",TIRE CHOICE AUTO SERVICE CENTERS,,"3029 MIAMISBURG CENTREVILLE RD, DAYTON, OH 45459 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047767,0013700000AS6LVAA1,"TIRE CHOICE AUTO SERVICE CENTERS5500 N HIGH ST, COLUMBUS, OH 43214 US",TIRE CHOICE AUTO SERVICE CENTERS,,"5500 N HIGH ST, COLUMBUS, OH 43214 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047766,0013700000AS6ajAAD,"TIRE CHOICE AUTO SERVICE CENTERS2260 E LIVINGSTON, BEXLEY, OH 43209 US",TIRE CHOICE AUTO SERVICE CENTERS,,"2260 E LIVINGSTON, BEXLEY, OH 43209 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047748,0013700000AS6LFAA1,"TIRE CHOICE AUTO SERVICE CENTERS3085 OLENTANGY RIVER RD, COLUMBUS, OH 43202 US",TIRE CHOICE AUTO SERVICE CENTERS,,"3085 OLENTANGY RIVER RD, COLUMBUS, OH 43202 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047726,0013700000AS6J2AAL,"TIRE CHOICE AUTO SERVICE CENTERS3265 W 117TH ST, CLEVELAND, OH 44111 US",TIRE CHOICE AUTO SERVICE CENTERS,,"3265 W 117TH ST, CLEVELAND, OH 44111 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047619,0013700000ASBo9AAH,"TIRE CHOICE AUTO SERVICE CENTERS175 WEST AVE, TALLMADGE, OH 44278 US",TIRE CHOICE AUTO SERVICE CENTERS,,"175 WEST AVE, TALLMADGE, OH 44278 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047616,0013700000ASBleAAH,"TIRE CHOICE AUTO SERVICE CENTERS3324 WHIPPLE AVE NW, CANTON, OH 44718 US",TIRE CHOICE AUTO SERVICE CENTERS,,"3324 WHIPPLE AVE NW, CANTON, OH 44718 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047437,0013700000ASCcaAAH,"TIRE CHOICE AUTO SERVICE CENTERS4868 LEDGEWOOD DR, MEDINA, OH 44256 US",TIRE CHOICE AUTO SERVICE CENTERS,,"4868 LEDGEWOOD DR, MEDINA, OH 44256 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047381,0013700000ASBv4AAH,"TIRE CHOICE AUTO SERVICE CENTERS190 MILAN AVE, NORWALK, OH 44857 US",TIRE CHOICE AUTO SERVICE CENTERS,,"190 MILAN AVE, NORWALK, OH 44857 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000046312,0013700000AS0LiAAL,"MONRO AUTO SERVICE AND TIRE CENTERS935 CLINTON AVE, DEFIANCE, OH 43512 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"935 CLINTON AVE, DEFIANCE, OH 43512 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047319,0013700000ASCAPAA5,"TIRE CHOICE AUTO SERVICE CENTERS15791 US ROUTE 36 E, MARYSVILLE, OH 43040 US",TIRE CHOICE AUTO SERVICE CENTERS,,"15791 US ROUTE 36 E, MARYSVILLE, OH 43040 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047298,0013700000ASC9AAAX,"TIRE CHOICE AUTO SERVICE CENTERS2781 CLEVELAND RD, WOOSTER, OH 44691 US",TIRE CHOICE AUTO SERVICE CENTERS,,"2781 CLEVELAND RD, WOOSTER, OH 44691 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047283,0013700000ASCOsAAP,"TIRE CHOICE AUTO SERVICE CENTERS1051 N 21ST ST, NEWARK, OH 43055 US",TIRE CHOICE AUTO SERVICE CENTERS,,"1051 N 21ST ST, NEWARK, OH 43055 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000696798,0013700000cJCceAAG,"TIRE CHOICE AUTO SERVICE CENTERS304 WEST SPRING STREET, OXFORD, OH 45056 US",TIRE CHOICE AUTO SERVICE CENTERS,,"304 WEST SPRING STREET, OXFORD, OH 45056 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000691745,0013700000TscGNAAZ,"MR. TIRE AUTO SERVICE CENTERS550 W. UNION STREET, ATHENS, OH 45701 US",MR. TIRE AUTO SERVICE CENTERS,,"550 W. UNION STREET, ATHENS, OH 45701 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000691742,0013700000TscBEAAZ,"MR. TIRE AUTO SERVICE CENTERS850 N. JEFFERSON, LEWISBURG, WV 24901 US",MR. TIRE AUTO SERVICE CENTERS,,"850 N. JEFFERSON, LEWISBURG, WV 24901 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000691740,0013700000Tsc6HAAR,"MR. TIRE AUTO SERVICE CENTERS453 NORTH LAKE DR, PRESTONSBURG, KY 41653 US",MR. TIRE AUTO SERVICE CENTERS,,"453 NORTH LAKE DR, PRESTONSBURG, KY 41653 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:37 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047531,0013700000ASBCjAAP,"TIRE CHOICE AUTO SERVICE CENTERS32741 WALKER RD, AVON LAKE, OH 44012 US",TIRE CHOICE AUTO SERVICE CENTERS,,"32741 WALKER RD, AVON LAKE, OH 44012 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:38 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047492,0013700000ASBZYAA5,"TIRE CHOICE AUTO SERVICE CENTERS5454 WESTCHESTER WOODS BLVD, HILLIARD, OH 43026 US",TIRE CHOICE AUTO SERVICE CENTERS,,"5454 WESTCHESTER WOODS BLVD, HILLIARD, OH 43026 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:38 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047430,0013700000ASCVMAA5,"TIRE CHOICE AUTO SERVICE CENTERS33605 SOLON RD, SOLON, OH 44139 US",TIRE CHOICE AUTO SERVICE CENTERS,,"33605 SOLON RD, SOLON, OH 44139 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:38 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000046259,0013700000AS1caAAD,"MONRO AUTO SERVICE AND TIRE CENTERS202 E MCCLARNON DR, GREENFIELD, IN 46140 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"202 E MCCLARNON DR, GREENFIELD, IN 46140 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:38 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047436,0013700000ASCJcAAP,"TIRE CHOICE AUTO SERVICE CENTERS1801 S MAIN ST, BELLEFONTAINE, OH 43311 US",TIRE CHOICE AUTO SERVICE CENTERS,,"1801 S MAIN ST, BELLEFONTAINE, OH 43311 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:38 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000046260,0013700000AS1JhAAL,"MONRO AUTO SERVICE AND TIRE CENTERS230 HAUENSTEIN RD, HUNTINGTON, IN 46750 US",MONRO AUTO SERVICE AND TIRE CENTERS,,"230 HAUENSTEIN RD, HUNTINGTON, IN 46750 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:38 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047356,0013700000ASBuwAAH,"TIRE CHOICE AUTO SERVICE CENTERS1014 COSHOCTON AVE, MOUNT VERNON, OH 43050 US",TIRE CHOICE AUTO SERVICE CENTERS,,"1014 COSHOCTON AVE, MOUNT VERNON, OH 43050 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:38 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
CY24-LOYALTY,Chris Propson,0000047303,0013700000ASBpcAAH,"TIRE CHOICE AUTO SERVICE CENTERS1344 S TRIMBLE RD, MANSFIELD, OH 44907 US",TIRE CHOICE AUTO SERVICE CENTERS,,"1344 S TRIMBLE RD, MANSFIELD, OH 44907 US",MONRO,Approved,IC DIRECT SALES,"2/9/2024, 10:38 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,MIDATLANTIC
